timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
19.00;35.30;21670.21;6.96;170.00;3.74;12.58;HBEFA3/Bus;0.00;6857.12;bus4;32015487#1_0;75.70;16.24;!bus4!var#1;7.76;bus_bus;0.00;23.745361;37.985848
19.00;34.88;21291.79;6.91;167.33;3.70;97.47;HBEFA3/Bus;0.00;6737.37;bus5;-170993800#2_0;75.57;47.66;!bus5!var#1;7.74;bus_bus;0.00;23.736627;37.976086
19.00;30.81;16904.38;6.34;138.05;3.23;55.49;HBEFA3/Bus;0.00;5348.64;bus6;46938927#2_0;74.35;32.51;!bus6!var#1;5.69;bus_bus;0.00;23.741035;37.986215
19.00;44.88;30823.93;8.14;233.28;4.80;265.42;HBEFA3/Bus;0.00;9754.14;bus7;32015475#1_0;78.30;4.45;!bus7!var#1;9.81;bus_bus;0.00;23.745545;37.985628
19.00;31.01;20436.93;6.77;155.48;3.37;99.32;HBEFA3/Bus;0.00;6467.84;bus8;653240387_0;76.66;39.07;!bus8!var#1;13.63;bus_bus;0.00;23.714356;37.974151
19.00;0.00;0.00;0.00;0.00;0.00;239.27;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle0;48651788#3_0;61.97;5.58;!motorcycle0!var#1;12.61;motorcycle_motorcycle;0.00;23.712503;37.988824
19.00;82.99;3879.93;0.42;0.89;0.14;75.65;HBEFA3/LDV_G_EU6;0.00;1237.65;motorcycle1;10976427_0;64.51;60.36;!motorcycle1!var#1;11.54;motorcycle_motorcycle;0.00;23.724834;37.988911
19.00;556.84;13845.43;2.51;2.83;0.88;146.29;HBEFA3/LDV_G_EU6;0.00;4416.65;motorcycle2;60958842#0_0;80.98;9.97;!motorcycle2!var#1;9.54;motorcycle_motorcycle;0.00;23.739620;37.986558
19.00;231.23;4143.19;0.95;0.90;0.30;53.44;HBEFA3/LDV_G_EU6;0.00;1321.67;motorcycle3;887747034_0;71.33;5.51;!motorcycle3!var#1;3.21;motorcycle_motorcycle;0.00;23.727083;37.987322
19.00;99.77;4579.74;0.56;1.93;0.08;100.71;HBEFA3/PC_G_EU4;0.00;1460.74;veh0;11031664#4_0;64.92;0.75;!veh0!var#1;7.17;veh_passenger;0.00;23.723989;37.988347
19.00;148.05;3485.96;0.76;1.55;0.08;318.06;HBEFA3/PC_G_EU4;0.00;1111.90;veh1;:cluster_273473908_6281867404_6281867408_5_0;65.74;1.05;!veh1!var#1;2.05;veh_passenger;0.00;23.747765;37.974980
19.00;139.72;6685.62;0.80;2.92;0.14;54.50;HBEFA3/PC_G_EU4;0.00;2132.40;veh10;23182837#0_0;69.43;8.40;!veh10!var#1;7.46;veh_passenger;0.00;23.737837;37.977605
19.00;129.58;2661.16;0.65;1.16;0.06;114.99;HBEFA3/PC_G_EU4;0.00;848.83;veh11;909208929_0;58.99;27.33;!veh11!var#1;2.14;veh_passenger;0.00;23.727549;37.974885
19.00;48.09;1810.88;0.26;0.64;0.01;143.24;HBEFA3/PC_G_EU4;0.00;577.62;veh12;10741754#2_0;58.85;5.04;!veh12!var#1;6.72;veh_passenger;0.00;23.725203;37.988644
19.00;37.70;3551.72;0.25;1.34;0.05;99.58;HBEFA3/PC_G_EU4;0.00;1132.84;veh13;717094465#0_0;64.10;129.28;!veh13!var#1;11.27;veh_passenger;0.00;23.710688;37.977855
19.00;108.00;5512.62;0.62;2.35;0.11;228.86;HBEFA3/PC_G_EU4;0.00;1758.27;veh14;23183278#1_0;66.59;2.07;!veh14!var#1;8.14;veh_passenger;0.00;23.747748;37.988791
19.00;37.10;4490.87;0.27;1.71;0.07;150.49;HBEFA3/PC_G_EU4;0.00;1432.38;veh15;31767641#0_0;66.22;141.29;!veh15!var#1;14.09;veh_passenger;0.00;23.710384;37.993054
19.00;0.00;0.00;0.00;0.00;0.00;199.53;HBEFA3/PC_G_EU4;0.00;0.00;veh16;23216541#1_0;55.68;11.01;!veh16!var#1;1.95;veh_passenger;0.00;23.725319;37.974909
19.00;221.77;14287.73;1.36;6.24;0.32;212.82;HBEFA3/PC_G_EU4;0.00;4557.06;veh17;693475637#4_1;74.84;45.22;!veh17!var#1;18.13;veh_passenger;0.00;23.711970;37.981618
19.00;103.17;8226.91;0.67;3.42;0.16;325.63;HBEFA3/PC_G_EU4;0.00;2623.97;veh18;734707701#6_0;69.85;11.46;!veh18!var#1;16.26;veh_passenger;0.00;23.738166;37.978728
19.00;171.47;11421.52;1.06;4.95;0.25;252.55;HBEFA3/PC_G_EU4;0.00;3642.89;veh19;573760699#0_0;72.67;73.06;!veh19!var#1;15.68;veh_passenger;0.00;23.744093;37.978034
19.00;0.00;0.00;0.00;0.00;0.00;76.85;HBEFA3/PC_G_EU4;0.00;0.00;veh2;61072226#0_0;62.10;177.61;!veh2!var#1;11.84;veh_passenger;0.00;23.738937;37.989206
19.00;0.00;0.00;0.00;0.00;0.00;100.18;HBEFA3/PC_G_EU4;0.00;0.00;veh20;10741757#9_0;54.21;56.95;!veh20!var#1;7.73;veh_passenger;0.00;23.732591;37.986628
19.00;122.87;2611.04;0.62;1.13;0.05;151.40;HBEFA3/PC_G_EU4;0.00;832.85;veh21;-448706635_0;58.72;19.31;!veh21!var#1;2.50;veh_passenger;0.00;23.738440;37.981265
19.00;134.97;8056.53;0.81;3.48;0.17;279.87;HBEFA3/PC_G_EU4;0.00;2569.64;veh22;-50005006_0;69.95;40.85;!veh22!var#1;10.74;veh_passenger;0.00;23.723692;37.985362
19.00;0.00;0.00;0.00;0.00;0.00;269.45;HBEFA3/PC_G_EU4;0.00;0.00;veh23;:97788686_4_0;52.34;3.86;!veh23!var#1;6.05;veh_passenger;0.00;23.731763;37.986149
19.00;0.00;1497.99;0.00;0.07;0.00;275.80;HBEFA3/PC_G_EU4;0.00;477.81;veh24;23214072#0_0;70.08;125.78;!veh24!var#1;23.65;veh_passenger;0.00;23.750861;37.972648
19.00;145.20;6783.25;0.82;2.97;0.14;189.18;HBEFA3/PC_G_EU4;0.00;2163.54;veh25;168737311#3_0;69.93;21.78;!veh25!var#1;7.16;veh_passenger;0.00;23.729587;37.985145
19.00;0.00;0.00;0.00;0.00;0.00;191.98;HBEFA3/PC_G_EU4;0.00;0.00;veh26;50033102_0;57.71;53.87;!veh26!var#1;10.11;veh_passenger;0.00;23.739836;37.989858
19.00;65.81;6888.18;0.47;2.69;0.13;237.34;HBEFA3/PC_G_EU4;0.00;2196.99;veh27;-85692476_0;70.27;66.04;!veh27!var#1;20.46;veh_passenger;0.00;23.750591;37.982145
19.00;0.00;0.00;0.00;0.00;0.00;278.74;HBEFA3/PC_G_EU4;0.00;0.00;veh29;98350946_0;58.11;27.28;!veh29!var#1;10.10;veh_passenger;0.00;23.744653;37.985732
19.00;164.73;2624.38;0.81;1.20;0.07;188.57;HBEFA3/PC_G_EU4;0.00;837.11;veh3;311408820#0_2;55.73;45.86;!veh3!var#1;0.00;veh_passenger;2.00;23.730115;37.987080
19.00;164.78;2624.72;0.81;1.20;0.07;275.81;HBEFA3/PC_G_EU4;0.00;837.22;veh30;32015475#0_0;55.94;3.97;!veh30!var#1;0.00;veh_passenger;1.00;23.745816;37.985598
19.00;0.00;0.00;0.00;0.00;0.00;167.44;HBEFA3/PC_G_EU4;0.00;0.00;veh31;712030315#0_0;60.39;16.58;!veh31!var#1;11.48;veh_passenger;0.00;23.737681;37.990542
19.00;164.78;2624.72;0.81;1.20;0.07;279.49;HBEFA3/PC_G_EU4;0.00;837.22;veh32;10741763#1_0;55.94;5.10;!veh32!var#1;0.00;veh_passenger;0.00;23.728011;37.989712
19.00;1.54;3726.93;0.10;1.15;0.05;189.32;HBEFA3/PC_G_EU4;0.00;1188.72;veh33;222941078#0_0;70.13;5.10;!veh33!var#1;22.71;veh_passenger;0.00;23.728615;37.991662
19.00;140.15;9853.59;0.88;4.21;0.21;21.20;HBEFA3/PC_G_EU4;0.00;3142.80;veh4;307734996#2_0;71.20;5.79;!veh4!var#1;15.47;veh_passenger;0.00;23.711649;37.972753
19.00;0.00;0.00;0.00;0.00;0.00;289.71;HBEFA3/PC_G_EU4;0.00;0.00;veh5;:251109687_0_0;53.77;4.77;!veh5!var#1;7.72;veh_passenger;0.00;23.746892;37.973072
19.00;0.00;0.00;0.00;0.00;0.00;154.91;HBEFA3/PC_G_EU4;0.00;0.00;veh6;-449255484#0_0;59.53;43.94;!veh6!var#1;10.76;veh_passenger;0.00;23.737520;37.989524
19.00;92.87;6264.30;0.57;2.62;0.12;22.42;HBEFA3/PC_G_EU4;0.00;1998.01;veh7;307734996#1_0;67.36;29.57;!veh7!var#1;11.36;veh_passenger;0.00;23.711506;37.972493
19.00;150.96;8339.96;0.89;3.64;0.18;279.12;HBEFA3/PC_G_EU4;0.00;2660.04;veh8;10741763#2_0;70.96;16.43;!veh8!var#1;9.63;veh_passenger;0.00;23.727146;37.989846
19.00;140.60;8432.52;0.84;3.65;0.18;236.23;HBEFA3/PC_G_EU4;0.00;2689.56;veh9;23183278#1_0;70.40;22.64;!veh9!var#1;10.99;veh_passenger;0.00;23.747550;37.988693
20.00;26.76;13955.49;5.95;115.73;2.81;36.70;HBEFA3/Bus;0.00;4415.69;bus0;284240115#0_0;72.77;5.89;!bus0!var#1;7.01;bus_bus;0.00;23.718260;37.987071
20.00;0.00;0.00;0.00;0.00;0.00;324.41;HBEFA3/Bus;0.00;0.00;bus1;169544332_0;66.31;36.04;!bus1!var#1;7.69;bus_bus;0.00;23.737350;37.983518
20.00;20.17;5286.11;4.85;60.75;2.01;126.34;HBEFA3/Bus;0.00;1671.11;bus2;734712582#2_0;67.11;5.14;!bus2!var#1;0.00;bus_bus;15.00;23.713364;37.977221
20.00;52.35;38987.95;9.19;287.57;5.66;115.40;HBEFA3/Bus;0.00;12338.30;bus3;23217626#1_0;80.18;62.75;!bus3!var#1;13.84;bus_bus;0.00;23.711007;37.981852
20.00;32.48;19491.48;6.67;153.86;3.45;12.58;HBEFA3/Bus;0.00;6167.78;bus4;32015487#1_0;74.88;24.62;!bus4!var#1;8.39;bus_bus;0.00;23.745384;37.985922
20.00;33.44;20335.57;6.78;159.85;3.55;97.47;HBEFA3/Bus;0.00;6434.89;bus5;-170993800#2_0;75.16;56.07;!bus5!var#1;8.42;bus_bus;0.00;23.736721;37.976074
20.00;32.07;18330.01;6.53;147.43;3.38;55.49;HBEFA3/Bus;0.00;5799.91;bus6;46938927#2_0;74.69;38.99;!bus6!var#1;6.48;bus_bus;0.00;23.741097;37.986247
20.00;0.00;0.00;0.00;0.00;0.00;276.68;HBEFA3/Bus;0.00;0.00;bus7;32015475#1_0;70.09;13.64;!bus7!var#1;9.20;bus_bus;0.00;23.745442;37.985640
20.00;17.34;8527.53;5.21;70.75;1.90;99.32;HBEFA3/Bus;0.00;2699.11;bus8;653240387_0;74.68;52.52;!bus8!var#1;13.45;bus_bus;0.00;23.714506;37.974128
20.00;21.64;10082.80;5.44;86.83;2.28;33.52;HBEFA3/Bus;0.00;3190.41;bus9;651185403#0_0;71.88;12.10;!bus9!var#1;8.33;bus_bus;0.00;23.734177;37.972118
20.00;11.17;2534.42;0.11;0.63;0.04;239.27;HBEFA3/LDV_G_EU6;0.00;808.42;motorcycle0;48651788#3_0;63.82;18.23;!motorcycle0!var#1;12.66;motorcycle_motorcycle;0.00;23.712377;37.988769
20.00;0.00;0.00;0.00;0.00;0.00;75.75;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle1;:97839373_3_0;47.04;0.10;!motorcycle1!var#1;4.54;motorcycle_motorcycle;0.00;23.724884;37.988920
20.00;782.77;19922.16;3.57;4.02;1.27;146.29;HBEFA3/LDV_G_EU6;0.00;6355.10;motorcycle2;60958842#0_0;82.76;24.23;!motorcycle2!var#1;14.26;motorcycle_motorcycle;0.00;23.739706;37.986449
20.00;328.09;7819.79;1.44;1.64;0.49;55.32;HBEFA3/LDV_G_EU6;0.00;2494.49;motorcycle3;887747034_0;74.03;12.22;!motorcycle3!var#1;6.71;motorcycle_motorcycle;0.00;23.727146;37.987354
20.00;114.17;6220.44;0.67;2.66;0.12;100.77;HBEFA3/PC_G_EU4;0.00;1984.03;veh0;11031664#4_0;67.64;9.69;!veh0!var#1;8.94;veh_passenger;0.00;23.724088;37.988330
20.00;138.95;4652.00;0.74;2.04;0.10;314.72;HBEFA3/PC_G_EU4;0.00;1483.80;veh1;:cluster_273473908_6281867404_6281867408_5_0;67.31;5.30;!veh1!var#1;4.25;veh_passenger;0.00;23.747731;37.975008
20.00;124.97;6992.42;0.74;3.01;0.14;54.50;HBEFA3/PC_G_EU4;0.00;2230.25;veh10;23182837#0_0;68.78;17.85;!veh10!var#1;9.45;veh_passenger;0.00;23.737926;37.977653
20.00;123.55;2406.22;0.62;1.04;0.05;114.99;HBEFA3/PC_G_EU4;0.00;767.52;veh11;909208929_0;57.05;29.52;!veh11!var#1;2.19;veh_passenger;0.00;23.727572;37.974876
20.00;53.69;2070.05;0.29;0.76;0.02;143.24;HBEFA3/PC_G_EU4;0.00;660.28;veh12;10741754#2_0;59.36;11.74;!veh12!var#1;6.70;veh_passenger;0.00;23.725247;37.988594
20.00;11.41;2292.86;0.10;0.75;0.01;99.58;HBEFA3/PC_G_EU4;0.00;731.33;veh13;717094465#0_0;62.85;140.59;!veh13!var#1;11.32;veh_passenger;0.00;23.710815;37.977835
20.00;111.10;6508.00;0.66;2.77;0.13;236.23;HBEFA3/PC_G_EU4;0.00;2075.74;veh14;23183278#1_0;67.86;11.92;!veh14!var#1;9.86;veh_passenger;0.00;23.747653;37.988744
20.00;0.00;1769.50;0.00;0.43;0.00;150.49;HBEFA3/PC_G_EU4;0.00;564.40;veh15;31767641#0_0;64.25;155.22;!veh15!var#1;13.93;veh_passenger;0.00;23.710458;37.992943
20.00;125.13;2928.04;0.64;1.27;0.06;199.53;HBEFA3/PC_G_EU4;0.00;933.95;veh16;23216541#1_0;60.72;13.79;!veh16!var#1;2.78;veh_passenger;0.00;23.725307;37.974885
20.00;138.61;10382.41;0.88;4.36;0.22;201.85;HBEFA3/PC_G_EU4;0.00;3311.47;veh17;:251144371_0_1;71.96;6.94;!veh17!var#1;19.56;veh_passenger;0.00;23.711855;37.981468
20.00;178.85;12214.72;1.11;5.26;0.27;325.63;HBEFA3/PC_G_EU4;0.00;3895.88;veh18;734707701#6_0;73.15;29.69;!veh18!var#1;18.23;veh_passenger;0.00;23.738054;37.978866
20.00;140.75;10242.45;0.89;4.35;0.22;252.55;HBEFA3/PC_G_EU4;0.00;3266.83;veh19;573760699#0_0;71.58;90.39;!veh19!var#1;17.34;veh_passenger;0.00;23.743903;37.977992
20.00;29.21;3511.89;0.21;1.30;0.04;76.84;HBEFA3/PC_G_EU4;0.00;1120.14;veh2;61072226#0_0;64.53;189.86;!veh2!var#1;12.25;veh_passenger;0.00;23.739074;37.989228
20.00;0.00;0.00;0.00;0.00;0.00;55.24;HBEFA3/PC_G_EU4;0.00;0.00;veh20;:97788324_4_0;57.20;2.89;!veh20!var#1;6.99;veh_passenger;0.00;23.732658;37.986650
20.00;117.40;2360.40;0.59;1.01;0.05;155.95;HBEFA3/PC_G_EU4;0.00;752.90;veh21;-448706635_0;57.08;21.83;!veh21!var#1;2.52;veh_passenger;0.00;23.738449;37.981244
20.00;93.90;6611.12;0.58;2.76;0.13;279.87;HBEFA3/PC_G_EU4;0.00;2108.63;veh22;-50005006_0;67.81;52.98;!veh22!var#1;12.13;veh_passenger;0.00;23.723556;37.985384
20.00;60.44;1927.12;0.32;0.71;0.02;205.74;HBEFA3/PC_G_EU4;0.00;614.70;veh23;299257516_0;58.42;0.75;!veh23!var#1;5.92;veh_passenger;0.00;23.731728;37.986106
20.00;27.78;4908.33;0.25;1.68;0.08;275.79;HBEFA3/PC_G_EU4;0.00;1565.53;veh24;23214072#0_0;70.98;149.58;!veh24!var#1;23.80;veh_passenger;0.00;23.750593;37.972676
20.00;104.95;5670.27;0.61;2.41;0.11;189.18;HBEFA3/PC_G_EU4;0.00;1808.56;veh25;168737311#3_0;66.72;30.51;!veh25!var#1;8.74;veh_passenger;0.00;23.729569;37.985068
20.00;0.00;0.00;0.00;0.00;0.00;155.59;HBEFA3/PC_G_EU4;0.00;0.00;veh26;32015470#0_0;55.58;1.10;!veh26!var#1;8.04;veh_passenger;0.00;23.739856;37.989790
20.00;0.00;0.00;0.00;0.00;0.00;237.34;HBEFA3/PC_G_EU4;0.00;0.00;veh27;-85692476_0;67.57;85.89;!veh27!var#1;19.85;veh_passenger;0.00;23.750397;37.982053
20.00;0.00;0.00;0.00;0.00;0.00;278.74;HBEFA3/PC_G_EU4;0.00;0.00;veh29;98350946_0;49.88;32.88;!veh29!var#1;5.60;veh_passenger;0.00;23.744590;37.985742
20.00;164.76;2624.63;0.81;1.20;0.07;188.57;HBEFA3/PC_G_EU4;0.00;837.19;veh3;311408820#0_2;55.93;45.86;!veh3!var#1;0.00;veh_passenger;3.00;23.730115;37.987080
20.00;147.92;2973.86;0.74;1.33;0.07;276.10;HBEFA3/PC_G_EU4;0.00;948.57;veh30;:1137831815_4_0;62.67;1.41;!veh30!var#1;1.41;veh_passenger;0.00;23.745800;37.985599
20.00;83.18;6292.66;0.53;2.60;0.12;165.85;HBEFA3/PC_G_EU4;0.00;2007.05;veh31;712030315#0_0;67.50;29.28;!veh31!var#1;12.70;veh_passenger;0.00;23.737710;37.990430
20.00;150.40;3888.74;0.78;1.73;0.09;279.49;HBEFA3/PC_G_EU4;0.00;1240.36;veh32;10741763#1_0;67.54;7.52;!veh32!var#1;2.42;veh_passenger;0.00;23.727984;37.989716
20.00;0.00;0.00;0.00;0.00;0.00;189.33;HBEFA3/PC_G_EU4;0.00;0.00;veh33;222941078#0_0;69.25;27.37;!veh33!var#1;22.27;veh_passenger;0.00;23.728566;37.991465
20.00;164.78;2624.72;0.81;1.20;0.07;330.34;HBEFA3/PC_G_EU4;0.00;837.22;veh34;-101404643#4_0;55.94;5.10;!veh34!var#1;0.00;veh_passenger;0.00;23.711433;37.988464
20.00;37.94;2088.77;0.22;0.73;0.02;251.47;HBEFA3/PC_G_EU4;0.00;666.25;veh35;749190996_0;60.41;5.10;!veh35!var#1;8.10;veh_passenger;0.00;23.748945;37.979876
20.00;204.16;13384.14;1.26;5.82;0.30;21.20;HBEFA3/PC_G_EU4;0.00;4268.86;veh4;307734996#2_0;74.14;23.55;!veh4!var#1;17.76;veh_passenger;0.00;23.711728;37.972900
20.00;36.85;1727.96;0.20;0.58;0.01;336.11;HBEFA3/PC_G_EU4;0.00;551.17;veh5;284175000#0_0;59.38;4.91;!veh5!var#1;7.53;veh_passenger;0.00;23.746853;37.973132
20.00;0.00;0.00;0.00;0.00;0.00;176.22;HBEFA3/PC_G_EU4;0.00;0.00;veh6;:1303525247_2_0;51.21;4.83;!veh6!var#1;6.26;veh_passenger;0.00;23.737527;37.989470
20.00;114.06;7897.59;0.71;3.35;0.16;22.21;HBEFA3/PC_G_EU4;0.00;2518.94;veh7;:824837239_3_0;69.29;1.68;!veh7!var#1;13.02;veh_passenger;0.00;23.711566;37.972600
20.00;92.64;6114.74;0.57;2.56;0.11;279.12;HBEFA3/PC_G_EU4;0.00;1950.31;veh8;10741763#2_0;67.16;27.45;!veh8!var#1;11.01;veh_passenger;0.00;23.727023;37.989865
20.00;118.91;8037.37;0.73;3.42;0.16;236.23;HBEFA3/PC_G_EU4;0.00;2563.53;veh9;23183278#1_0;69.47;35.37;!veh9!var#1;12.73;veh_passenger;0.00;23.747427;37.988632
21.00;40.70;26494.37;7.59;204.04;4.33;59.47;HBEFA3/Bus;0.00;8383.78;bus0;284240115#0_0;77.36;14.03;!bus0!var#1;8.14;bus_bus;0.00;23.718339;37.987109
21.00;0.00;0.00;0.00;0.00;0.00;324.41;HBEFA3/Bus;0.00;0.00;bus1;169544332_0;57.79;40.15;!bus1!var#1;4.11;bus_bus;0.00;23.737324;37.983549
21.00;20.17;5286.11;4.85;60.75;2.01;126.34;HBEFA3/Bus;0.00;1671.11;bus2;734712582#2_0;67.11;5.14;!bus2!var#1;0.00;bus_bus;16.00;23.713364;37.977221
21.00;24.09;14557.11;6.00;113.31;2.63;116.08;HBEFA3/Bus;0.00;4607.23;bus3;:251144197_3_0;75.83;9.78;!bus3!var#1;13.89;bus_bus;0.00;23.711147;37.981794
21.00;42.83;28901.63;7.89;219.92;4.57;12.58;HBEFA3/Bus;0.00;9145.78;bus4;32015487#1_0;77.79;34.08;!bus4!var#1;9.46;bus_bus;0.00;23.745411;37.986004
21.00;37.15;23886.89;7.24;184.39;3.96;97.47;HBEFA3/Bus;0.00;7558.83;bus5;-170993800#2_0;76.28;65.29;!bus5!var#1;9.22;bus_bus;0.00;23.736825;37.976060
21.00;0.00;0.00;0.00;0.00;0.00;56.39;HBEFA3/Bus;0.00;0.00;bus6;:359094927_0_0;68.61;1.35;!bus6!var#1;6.11;bus_bus;0.00;23.741156;37.986275
21.00;0.00;0.00;0.00;0.00;0.00;276.68;HBEFA3/Bus;0.00;0.00;bus7;32015475#1_0;59.94;18.84;!bus7!var#1;5.20;bus_bus;0.00;23.745383;37.985647
21.00;0.00;0.00;0.00;0.00;0.00;99.32;HBEFA3/Bus;0.00;0.00;bus8;653240387_0;68.42;63.41;!bus8!var#1;10.90;bus_bus;0.00;23.714628;37.974109
21.00;0.00;0.00;0.00;0.00;0.00;33.64;HBEFA3/Bus;0.00;0.00;bus9;651185403#0_0;70.65;20.19;!bus9!var#1;8.09;bus_bus;0.00;23.734231;37.972178
21.00;0.00;0.00;0.00;0.00;0.00;239.27;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle0;48651788#3_0;57.56;28.26;!motorcycle0!var#1;10.03;motorcycle_motorcycle;0.00;23.712277;37.988725
21.00;0.00;0.00;0.00;0.00;0.00;80.17;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle1;:97839373_3_0;54.65;3.90;!motorcycle1!var#1;3.80;motorcycle_motorcycle;0.00;23.724927;37.988925
21.00;0.00;0.00;0.00;0.00;0.00;146.29;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle2;60958842#0_0;56.11;33.55;!motorcycle2!var#1;9.33;motorcycle_motorcycle;0.00;23.739762;37.986378
21.00;771.68;19273.46;3.50;3.89;1.24;51.52;HBEFA3/LDV_G_EU6;0.00;6148.18;motorcycle3;82682785_0;84.86;9.92;!motorcycle3!var#1;12.13;motorcycle_motorcycle;0.00;23.727259;37.987417
21.00;0.00;0.00;0.00;0.00;0.00;100.77;HBEFA3/PC_G_EU4;0.00;0.00;veh0;11031664#4_0;47.27;14.13;!veh0!var#1;4.44;veh_passenger;0.00;23.724137;37.988321
21.00;124.03;5152.72;0.69;2.23;0.10;311.14;HBEFA3/PC_G_EU4;0.00;1643.49;veh1;:cluster_273473908_6281867404_6281867408_5_0;66.81;11.44;!veh1!var#1;6.14;veh_passenger;0.00;23.747681;37.975046
21.00;96.79;6270.75;0.59;2.63;0.12;54.50;HBEFA3/PC_G_EU4;0.00;2000.07;veh10;23182837#0_0;67.37;28.76;!veh10!var#1;10.90;veh_passenger;0.00;23.738029;37.977707
21.00;122.46;2425.24;0.61;1.05;0.05;114.99;HBEFA3/PC_G_EU4;0.00;773.59;veh11;909208929_0;57.29;31.81;!veh11!var#1;2.29;veh_passenger;0.00;23.727595;37.974867
21.00;0.00;0.00;0.00;0.00;0.00;143.24;HBEFA3/PC_G_EU4;0.00;0.00;veh12;10741754#2_0;57.16;17.90;!veh12!var#1;6.16;veh_passenger;0.00;23.725287;37.988549
21.00;0.00;0.00;0.00;0.00;0.00;99.58;HBEFA3/PC_G_EU4;0.00;0.00;veh13;717094465#0_0;52.23;147.41;!veh13!var#1;6.82;veh_passenger;0.00;23.710891;37.977823
21.00;146.77;9154.74;0.89;3.97;0.19;236.23;HBEFA3/PC_G_EU4;0.00;2919.91;veh14;23183278#1_0;71.00;23.99;!veh14!var#1;12.07;veh_passenger;0.00;23.747537;37.988686
21.00;0.00;0.00;0.00;0.00;0.00;151.18;HBEFA3/PC_G_EU4;0.00;0.00;veh15;31767641#0_0;63.60;168.80;!veh15!var#1;13.58;veh_passenger;0.00;23.710529;37.992835
21.00;112.53;2505.82;0.57;1.06;0.05;199.53;HBEFA3/PC_G_EU4;0.00;799.28;veh16;23216541#1_0;58.34;16.82;!veh16!var#1;3.04;veh_passenger;0.00;23.725295;37.974860
21.00;0.00;0.00;0.00;0.00;0.00;212.40;HBEFA3/PC_G_EU4;0.00;0.00;veh17;917870260#0_2;66.99;14.41;!veh17!var#1;18.95;veh_passenger;0.00;23.711740;37.981325
21.00;205.22;13650.88;1.27;5.89;0.31;325.65;HBEFA3/PC_G_EU4;0.00;4353.94;veh18;734707701#7_0;74.22;1.83;!veh18!var#1;20.21;veh_passenger;0.00;23.737930;37.979020
21.00;250.29;15821.10;1.53;6.92;0.36;252.55;HBEFA3/PC_G_EU4;0.00;5046.12;veh19;573760699#0_0;75.82;110.19;!veh19!var#1;19.80;veh_passenger;0.00;23.743686;37.977943
21.00;10.39;2644.62;0.11;0.89;0.02;76.84;HBEFA3/PC_G_EU4;0.00;843.53;veh2;61072226#0_0;63.84;202.24;!veh2!var#1;12.38;veh_passenger;0.00;23.739212;37.989250
21.00;49.58;2005.81;0.27;0.72;0.02;8.17;HBEFA3/PC_G_EU4;0.00;639.79;veh20;601291176#0_0;59.40;4.84;!veh20!var#1;6.93;veh_passenger;0.00;23.732675;37.986711
21.00;117.57;2293.19;0.59;0.98;0.04;161.84;HBEFA3/PC_G_EU4;0.00;731.47;veh21;:cluster_4456910095_653972860_1_0;56.52;0.19;!veh21!var#1;2.42;veh_passenger;0.00;23.738456;37.981223
21.00;52.30;4861.72;0.35;1.92;0.08;279.87;HBEFA3/PC_G_EU4;0.00;1550.66;veh22;-50005006_0;66.08;65.89;!veh22!var#1;12.91;veh_passenger;0.00;23.723412;37.985407
21.00;103.34;4859.67;0.58;2.06;0.09;190.70;HBEFA3/PC_G_EU4;0.00;1550.02;veh23;299257516_0;65.49;8.11;!veh23!var#1;7.36;veh_passenger;0.00;23.731710;37.986041
21.00;85.61;7651.23;0.58;2.96;0.16;275.79;HBEFA3/PC_G_EU4;0.00;2440.37;veh24;23214072#0_0;72.09;173.93;!veh24!var#1;24.36;veh_passenger;0.00;23.750318;37.972704
21.00;161.25;9545.18;0.96;4.17;0.20;189.15;HBEFA3/PC_G_EU4;0.00;3044.44;veh25;168737311#3_0;71.88;41.77;!veh25!var#1;11.25;veh_passenger;0.00;23.729545;37.984968
21.00;128.00;7424.06;0.76;3.20;0.15;145.17;HBEFA3/PC_G_EU4;0.00;2367.92;veh26;32015470#0_0;69.24;11.16;!veh26!var#1;10.07;veh_passenger;0.00;23.739918;37.989714
21.00;79.75;7569.80;0.55;3.01;0.15;237.34;HBEFA3/PC_G_EU4;0.00;2414.39;veh27;-85692476_0;70.67;106.54;!veh27!var#1;20.65;veh_passenger;0.00;23.750195;37.981957
21.00;126.74;6150.03;0.72;2.66;0.12;269.80;HBEFA3/PC_G_EU4;0.00;1961.58;veh29;:359095389_3_0;68.13;5.58;!veh29!var#1;7.64;veh_passenger;0.00;23.744504;37.985747
21.00;164.77;2624.67;0.81;1.20;0.07;188.57;HBEFA3/PC_G_EU4;0.00;837.20;veh3;311408820#0_2;55.94;45.86;!veh3!var#1;0.00;veh_passenger;4.00;23.730115;37.987080
